# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       8.065578922741e+13       1.162045278020e-25       5.748006515205e-09       1.403372089259e+22       1.413920331731e+04       1.753030185774e-10       1.140408602605e+18       3.318196365692e-09       1.164451092389e+44       1.306711291147e+33       7.011894240284e+33       3.530299370118e-08       8.050021284391e+43       1.969453220911e+44       4.473271654886e+02      -4.473271654886e+02      -3.196288298244e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -9.924055295313e-34      -9.654336607511e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.479904177249e+08       0.000000000000e+00       0.000000000000e+00       1.969453220911e+44       6.564844069427e+43      -4.569005660037e+52       8.258310136466e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342355e-25       5.809852154925e-09       1.373524433344e+22       1.413920331731e+04       1.771975109239e-10       1.128216019547e+18       3.354055974187e-09       1.115445515164e+44       1.265246007567e+33       6.789388943914e+33       3.530299370118e-08       7.711238537489e+43       1.886569368994e+44       4.473271654886e+02      -4.473271654886e+02      -3.162115449615e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.052721431068e-33      -9.768451688036e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.442699073205e+08       0.000000000000e+00       0.000000000000e+00       1.886569368994e+44       6.288564563044e+43      -4.329927078597e+52       8.382465302557e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151992e-25       5.871697794646e-09       1.344311593079e+22       1.413920331731e+04       1.791124769695e-10       1.116153792470e+18       3.390303115974e-09       1.068502323054e+44       1.225096523241e+33       6.573944308360e+33       3.530299370118e-08       7.386713361536e+43       1.807173659286e+44       4.473271654886e+02      -4.473271654886e+02      -3.128307957135e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.114422936037e-33      -9.888082751769e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.405891744415e+08       0.000000000000e+00       0.000000000000e+00       1.807173659286e+44       6.023912197359e+43      -4.103358564413e+52       8.506620468649e-06       1.357814617910e+00 
       7.809637522728e+13       1.239459631417e-25       5.935362423770e-09       1.315720066869e+22       1.413920331731e+04       1.810481379726e-10       1.104220527684e+18       3.426941979096e-09       1.023534721195e+44       1.186221084502e+33       6.365336280839e+33       3.530299370118e-08       7.075845730907e+43       1.731119294361e+44       4.473271654886e+02      -4.473271654886e+02      -3.094861914629e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.177568024434e-33      -1.001325332430e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.369477938098e+08       0.000000000000e+00       0.000000000000e+00       1.731119294361e+44       5.770397647618e+43      -3.888645513540e+52       8.630775634742e-06       1.338282225163e+00 
       7.726141437266e+13       1.266393964495e-25       5.999027052894e-09       1.287736640280e+22       1.413920331731e+04       1.830047175827e-10       1.092414846398e+18       3.463976796876e-09       9.804595674597e+43       1.148579262631e+33       6.163347918333e+33       3.530299370118e-08       6.778060871876e+43       1.658265654720e+44       4.473271654886e+02      -4.473271654886e+02      -3.061773457685e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.242216312259e-33      -1.014399048877e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.333453446941e+08       0.000000000000e+00       0.000000000000e+00       1.658265654720e+44       5.527552182158e+43      -3.685167574952e+52       8.754930800835e-06       1.319303816799e+00 
       7.643538043208e+13       1.293913599522e-25       6.064510671422e-09       1.260348379931e+22       1.413920331731e+04       1.849824418664e-10       1.080735384565e+18       3.501411848364e-09       9.391972187335e+43       1.112131911819e+33       5.967769161979e+33       3.530299370118e-08       6.492808199900e+43       1.588478038794e+44       4.473271654886e+02      -4.473271654886e+02      -3.029038763207e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.308429103104e-33      -1.028032489211e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.297814108614e+08       0.000000000000e+00       0.000000000000e+00       1.588478038794e+44       5.294926795745e+43      -3.492336858217e+52       8.879085966929e-06       1.300856153933e+00 
       7.561817796419e+13       1.322031255631e-25       6.129994289950e-09       1.233542627512e+22       1.413920331731e+04       1.869815393331e-10       1.069180792720e+18       3.539251458875e-09       8.996713836576e+43       1.076841128449e+33       5.778396618619e+33       3.530299370118e-08       6.219560301621e+43       1.521627413888e+44       4.473271654886e+02      -4.473271654886e+02      -2.996654048973e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.376269457718e-33      -1.042229069951e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.262555805287e+08       0.000000000000e+00       0.000000000000e+00       1.521627413888e+44       5.072091379399e+43      -3.309596234961e+52       9.003241133022e-06       1.282917279540e+00 
       7.480971254804e+13       1.350759928560e-25       6.197296897881e-09       1.207306993937e+22       1.413920331731e+04       1.890022409621e-10       1.057749735826e+18       3.577500000474e-09       8.618089815724e+43       1.042670211687e+33       5.595033349278e+33       3.530299370118e-08       5.957811959714e+43       1.457590177610e+44       4.473271654886e+02      -4.473271654886e+02      -2.964615573200e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.445802256335e-33      -1.056992558280e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.227674463158e+08       0.000000000000e+00       0.000000000000e+00       1.457590177610e+44       4.858633925146e+43      -3.136417729205e+52       9.127396299116e-06       1.265466431285e+00 
       7.400989077217e+13       1.380112895896e-25       6.262780516408e-09       1.181629353621e+22       1.413920331731e+04       1.910447802286e-10       1.046440893120e+18       3.616161892454e-09       8.255400073962e+43       1.009583625307e+33       5.417488664359e+33       3.530299370118e-08       5.707079218778e+43       1.396247929338e+44       4.473271654886e+02      -4.473271654886e+02      -2.932919634106e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.517094251122e-33      -1.072327074904e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.193166051976e+08       0.000000000000e+00       0.000000000000e+00       1.396247929338e+44       4.654159764247e+43      -2.972300991933e+52       9.251551465211e-06       1.248483961328e+00 
       7.321862022383e+13       1.410103724189e-25       6.331902113743e-09       1.156497838868e+22       1.413920331731e+04       1.931093931310e-10       1.035252957958e+18       3.655241601886e-09       7.907974021903e+43       9.775469607398e+32       5.245577925329e+33       3.530299370118e-08       5.466898490527e+43       1.337487251305e+44       4.473271654886e+02      -4.473271654886e+02      -2.901562569491e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.590214148586e-33      -1.088237088076e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.159026584582e+08       0.000000000000e+00       0.000000000000e+00       1.337487251305e+44       4.458290837477e+43      -2.816771855478e+52       9.375706631307e-06       1.231951262567e+00 
       7.243580947828e+13       1.440746274644e-25       6.399204721674e-09       1.131900834392e+22       1.413920331731e+04       1.951963182181e-10       1.024184637667e+18       3.694743644107e-09       7.575169291715e+43       9.465269012863e+32       5.079122352710e+33       3.530299370118e-08       5.236825696652e+43       1.281199498897e+44       4.473271654886e+02      -4.473271654886e+02      -2.870540756305e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.665232669615e-33      -1.104727415835e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.125252116445e+08       0.000000000000e+00       0.000000000000e+00       1.281199498897e+44       4.270664996122e+43      -2.669380963551e+52       9.499861797403e-06       1.215850700615e+00 
       7.166136808825e+13       1.472054709184e-25       6.468326319009e-09       1.107826971948e+22       1.413920331731e+04       1.973057966169e-10       1.013234653396e+18       3.734672583232e-09       7.256370549422e+43       9.164911874726e+32       4.917948840153e+33       3.530299370118e-08       5.016435447747e+43       1.227280599775e+44       4.473271654886e+02      -4.473271654886e+02      -2.839850610237e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.742222615009e-33      -1.121803227276e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.091838745204e+08       0.000000000000e+00       0.000000000000e+00       1.227280599775e+44       4.090935332390e+43      -2.529702472961e+52       9.624016963499e-06       1.200165551047e+00 
       7.089520657347e+13       1.504043498601e-25       6.539266905747e-09       1.084265125076e+22       1.413920331731e+04       1.994380720600e-10       1.002401739965e+18       3.775033032744e-09       6.950988357200e+43       8.874085834999e+32       4.761889774412e+33       3.530299370118e-08       4.805320256793e+43       1.175630861456e+44       4.473271654886e+02      -4.473271654886e+02      -2.809488585295e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.821258963878e-33      -1.139470034584e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.058782610224e+08       0.000000000000e+00       0.000000000000e+00       1.175630861456e+44       3.918769537997e+43      -2.397332823260e+52       9.748172129596e-06       1.184879941484e+00 
       7.013723641037e+13       1.536727426445e-25       6.608388503082e-09       1.061204403959e+22       1.413920331731e+04       2.015933909141e-10       9.916846457204e+17       3.815829655913e-09       6.658458083535e+43       8.592488447607e+32       4.610782861041e+33       3.530299370118e-08       4.603089785739e+43       1.126154786982e+44       4.473271654886e+02      -4.473271654886e+02      -2.779451173400e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.902418905754e-33      -1.157733706558e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       3.026079892142e+08       0.000000000000e+00       0.000000000000e+00       1.126154786982e+44       3.753849289758e+43      -2.271889570773e+52       9.872327295694e-06       1.169978797974e+00 
       6.938737002177e+13       1.570121599685e-25       6.681148079224e-09       1.038634150391e+22       1.413920331731e+04       2.037720022084e-10       9.810821323913e+17       3.857067166497e-09       6.378238859265e+43       8.319826863865e+32       4.464470955607e+33       3.530299370118e-08       4.409370123796e+43       1.078760898359e+44       4.473271654886e+02      -4.473271654886e+02      -2.749734903978e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.985781978080e-33      -1.176600450689e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.993726812431e+08       0.000000000000e+00       0.000000000000e+00       1.078760898359e+44       3.595869661020e+43      -2.153010283641e+52       9.996482461793e-06       1.155447795457e+00 
       6.864552076686e+13       1.604241451202e-25       6.752088665962e-09       1.016543932851e+22       1.413920331731e+04       2.059741576633e-10       9.705929749453e+17       3.898750329094e-09       6.109812577545e+43       8.055817527920e+32       4.322801900275e+33       3.530299370118e-08       4.223803096099e+43       1.033361567416e+44       4.473271654886e+02      -4.473271654886e+02      -2.720336343562e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.071430076263e-33      -1.196076835101e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.961719632963e+08       0.000000000000e+00       0.000000000000e+00       1.033361567416e+44       3.444538557881e+43      -2.040351494675e+52       1.012063762790e-05       1.141273311780e+00 
       6.791160293113e+13       1.639102751793e-25       6.826667231508e-09       9.949235416786e+21       1.413920331731e+04       2.082001117195e-10       9.602159614476e+17       3.940883959898e-09       5.852682935902e+43       7.800185881873e+32       4.185628365562e+33       3.530299370118e-08       4.046045601464e+43       9.898728537863e+43       4.473271654886e+02      -4.473271654886e+02      -2.691252095392e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.159447614034e-33      -1.216169766073e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.930054655572e+08       0.000000000000e+00       0.000000000000e+00       9.898728537863e+43       3.299576179122e+43      -1.933587709010e+52       1.024479279400e-05       1.127442385157e+00 
       6.718553171646e+13       1.674721612502e-25       6.899426807649e-09       9.737629843605e+21       1.413920331731e+04       2.104501215676e-10       9.499498929206e+17       3.983472927056e-09       5.606374518605e+43       7.552666080245e+32       4.052807697129e+33       3.530299370118e-08       3.875768978021e+43       9.482143497107e+43       4.473271654886e+02      -4.473271654886e+02      -2.662478799025e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.249921528930e-33      -1.236886512925e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.898728221636e+08       0.000000000000e+00       0.000000000000e+00       9.482143497107e+43       3.160714498875e+43      -1.832410463685e+52       1.036894796010e-05       1.113942674577e+00 
       6.646722323137e+13       1.711114496628e-25       6.974005373195e-09       9.530524809081e+21       1.413920331731e+04       2.127244471774e-10       9.397935832054e+17       4.026522151405e-09       5.370431917652e+43       7.313000713516e+32       3.924201767422e+33       3.530299370118e-08       3.712658395534e+43       9.083090313651e+43       4.473271654886e+02      -4.473271654886e+02      -2.634013129947e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.342941445670e-33      -1.258234687124e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.867736711644e+08       0.000000000000e+00       0.000000000000e+00       9.083090313651e+43       3.027696771062e+43      -1.736527436420e+52       1.049310312621e-05       1.100762423135e+00 
       6.575659448129e+13       1.748298223627e-25       7.050402928144e-09       9.327824593390e+21       1.413920331731e+04       2.150233513284e-10       9.297458588249e+17       4.070036606903e-09       5.144418890750e+43       7.080940540422e+32       3.799676832026e+33       3.530299370118e-08       3.556412273305e+43       8.700831164506e+43       4.473271654886e+02      -4.473271654886e+02      -2.605851799185e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.438599705229e-33      -1.280222261916e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.837076544785e+08       0.000000000000e+00       0.000000000000e+00       8.700831164506e+43       2.900277054685e+43      -1.645661601045e+52       1.061725829232e-05       1.087890423833e+00 
       6.505356335897e+13       1.786289979286e-25       7.124981493689e-09       9.129435512529e+21       1.413920331731e+04       2.173470996399e-10       9.198055588480e+17       4.114021321291e-09       4.927917554735e+43       6.856244228764e+32       3.679103390578e+33       3.530299370118e-08       3.406741722570e+43       8.334659277742e+43       4.473271654886e+02      -4.473271654886e+02      -2.577991552932e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.536991499726e-33      -1.302857562155e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.806744178532e+08       0.000000000000e+00       0.000000000000e+00       8.334659277742e+43       2.778219759102e+43      -1.559550427108e+52       1.074141345843e-05       1.075315987830e+00 
       6.435804863501e+13       1.825107322832e-25       7.203198038042e-09       8.935265875012e+21       1.413920331731e+04       2.196959606015e-10       9.099715347557e+17       4.158481376645e-09       4.720527612930e+43       6.638678104429e+32       3.562356052092e+33       3.530299370118e-08       3.263370012362e+43       7.983897625715e+43       4.473271654886e+02      -4.473271654886e+02      -2.550429172169e+13       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.638214954886e-33      -1.326149270493e-24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       2.776736108233e+08       0.000000000000e+00       0.000000000000e+00       7.983897625715e+43       2.661299208431e+43      -1.477945121372e+52       1.086556862454e-05       1.063028914828e+00 
