# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  614       2.756503686671e-10       3.524134240059e-12       2.973912962052e-12       0.000000000000e+00       3.363532238833e-14       3.612326113152e-15      -5.527829883365e-16 
  615       2.744764723920e-10       3.565985038368e-12       2.859744080710e-12       0.000000000000e+00       3.343651244510e-14       3.646078504302e-15      -5.574591813914e-16 
  616       2.733148038132e-10       3.607632111444e-12       2.741290973253e-12       0.000000000000e+00       3.323916402501e-14       3.679702599644e-15      -5.620422416245e-16 
  617       2.721661398745e-10       3.649054889086e-12       2.618579066187e-12       0.000000000000e+00       3.304325640063e-14       3.713176608117e-15      -5.665326774474e-16 
  618       2.710312657228e-10       3.690232567921e-12       2.491634472116e-12       0.000000000000e+00       3.284876832757e-14       3.746478479116e-15      -5.709310141434e-16 
  619       2.699109747382e-10       3.731144110510e-12       2.360483992968e-12       0.000000000000e+00       3.265567804199e-14       3.779585901471e-15      -5.752377939507e-16 
  620       2.688060685639e-10       3.771768244462e-12       2.225155123214e-12       0.000000000000e+00       3.246396325805e-14       3.812476302441e-15      -5.794535761449e-16 
  621       2.677173571364e-10       3.812083461542e-12       2.085676053090e-12       0.000000000000e+00       3.227360116542e-14       3.845126846698e-15      -5.835789371224e-16 
  622       2.666455685892e-10       3.852069817106e-12       1.942081900097e-12       0.000000000000e+00       3.208457173784e-14       3.877518217799e-15      -5.876143543001e-16 
  623       2.655910765845e-10       3.891714376487e-12       1.794433557273e-12       0.000000000000e+00       3.189686774897e-14       3.909646061923e-15      -5.915598546617e-16 
  624       2.645541666538e-10       3.931005894435e-12       1.642799292820e-12       0.000000000000e+00       3.171048498621e-14       3.941509810212e-15      -5.954153581422e-16 
  625       2.635351257479e-10       3.969933026008e-12       1.487248566929e-12       0.000000000000e+00       3.152541895937e-14       3.973108920701e-15      -5.991807931128e-16 
  626       2.625342422393e-10       4.008484326246e-12       1.327852036934e-12       0.000000000000e+00       3.134166489919e-14       4.004442878482e-15      -6.028560964275e-16 
  627       2.615518059242e-10       4.046648249833e-12       1.164681562464e-12       0.000000000000e+00       3.115921775584e-14       4.035511195865e-15      -6.064412134702e-16 
  628       2.605881080250e-10       4.084413150769e-12       9.978102105882e-13       0.000000000000e+00       3.097807219744e-14       4.066313412528e-15      -6.099360982012e-16 
  629       2.596434411922e-10       4.121767282033e-12       8.273122609715e-13       0.000000000000e+00       3.079822260859e-14       4.096849095684e-15      -6.133407132049e-16 
  630       2.587180995064e-10       4.158698795257e-12       6.532632110222e-13       0.000000000000e+00       3.061966308888e-14       4.127117840236e-15      -6.166550297361e-16 
  631       2.578123784813e-10       4.195195740391e-12       4.757397810439e-13       0.000000000000e+00       3.044238745137e-14       4.157119268933e-15      -6.198790277672e-16 
  632       2.569265750647e-10       4.231246065369e-12       2.948199193854e-13       0.000000000000e+00       3.026638922116e-14       4.186853032533e-15      -6.230126960348e-16 
  633       2.560609876416e-10       4.266837615780e-12       1.105828075913e-13       0.000000000000e+00       3.009166163386e-14       4.216318809960e-15      -6.260560320873e-16 
  634       2.552159160361e-10       4.301958134534e-12      -7.689113444716e-14       0.000000000000e+00       2.991819763410e-14       4.245516308459e-15      -6.290090423312e-16 
  635       2.543916615135e-10       4.336595261531e-12      -2.675202433420e-13       0.000000000000e+00       2.974598987410e-14       4.274445263760e-15      -6.318717420783e-16 
  636       2.535885267824e-10       4.370736533327e-12      -4.612216070577e-13       0.000000000000e+00       2.957503071211e-14       4.303105440234e-15      -6.346441555926e-16 
  637       2.528068159970e-10       4.404369382806e-12      -6.579110597607e-13       0.000000000000e+00       2.940531221099e-14       4.331496631049e-15      -6.373263161371e-16 
  638       2.520468347596e-10       4.437481138842e-12      -8.575031766689e-13       0.000000000000e+00       2.923682613667e-14       4.359618658333e-15      -6.399182660211e-16 
  639       2.513088901220e-10       4.470059025973e-12      -1.059911268901e-12       0.000000000000e+00       2.906956395671e-14       4.387471373330e-15      -6.424200566465e-16 
  640       2.505932905885e-10       4.502090164062e-12      -1.265047378327e-12       0.000000000000e+00       2.890351683877e-14       4.415054656557e-15      -6.448317485556e-16 
  641       2.499003461174e-10       4.533561567974e-12      -1.472822272415e-12       0.000000000000e+00       2.873867564917e-14       4.442368417966e-15      -6.471534114772e-16 
  642       2.492303681238e-10       4.564460147233e-12      -1.683145439085e-12       0.000000000000e+00       2.857503095135e-14       4.469412597100e-15      -6.493851243740e-16 
  643       2.485836694812e-10       4.594772705699e-12      -1.895925081553e-12       0.000000000000e+00       2.841257300445e-14       4.496187163254e-15      -6.515269754892e-16 
  644       2.479605645242e-10       4.624485941233e-12      -2.111068113185e-12       0.000000000000e+00       2.825129176176e-14       4.522692115628e-15      -6.535790623940e-16 
  645       2.473613690501e-10       4.653586445362e-12      -2.328480152345e-12       0.000000000000e+00       2.809117686927e-14       4.548927483492e-15      -6.555414920339e-16 
  646       2.467864003216e-10       4.682060702951e-12      -2.548065517244e-12       0.000000000000e+00       2.793221766418e-14       4.574893326340e-15      -6.574143807759e-16 
  647       2.462359770689e-10       4.709895091867e-12      -2.769727220788e-12       0.000000000000e+00       2.777440317342e-14       4.600589734052e-15      -6.591978544556e-16 
  648       2.457104194914e-10       4.737075882651e-12      -2.993366965432e-12       0.000000000000e+00       2.761772211213e-14       4.626016827049e-15      -6.608920484238e-16 
  649       2.452100492606e-10       4.763589238183e-12      -3.218885138026e-12       0.000000000000e+00       2.746216288221e-14       4.651174756452e-15      -6.624971075937e-16 
  650       2.447351895217e-10       4.789421213352e-12      -3.446180804662e-12       0.000000000000e+00       2.730771357083e-14       4.676063704245e-15      -6.640131864876e-16 
  651       2.442861648959e-10       4.814557754720e-12      -3.675151705531e-12       0.000000000000e+00       2.715436194892e-14       4.700683883427e-15      -6.654404492841e-16 
  652       2.438633014830e-10       4.838984700194e-12      -3.905694249766e-12       0.000000000000e+00       2.700209546972e-14       4.725035538174e-15      -6.667790698647e-16 
  653       2.434669268629e-10       4.862687778693e-12      -4.137703510294e-12       0.000000000000e+00       2.685090126726e-14       4.749118943997e-15      -6.680292318612e-16 
  654       2.430973700982e-10       4.885652609815e-12      -4.371073218684e-12       0.000000000000e+00       2.670076615489e-14       4.772934407901e-15      -6.691911287020e-16 
  655       2.427549617366e-10       4.907864703504e-12      -4.605695759999e-12       0.000000000000e+00       2.655167662380e-14       4.796482268542e-15      -6.702649636596e-16 
  656       2.424400338123e-10       4.929309459719e-12      -4.841462167643e-12       0.000000000000e+00       2.640361884151e-14       4.819762896388e-15      -6.712509498973e-16 
  657       2.421529198489e-10       4.949972168105e-12      -5.078262118211e-12       0.000000000000e+00       2.625657865042e-14       4.842776693873e-15      -6.721493105161e-16 
  658       2.418939548614e-10       4.969838007654e-12      -5.315983926341e-12       0.000000000000e+00       2.611054156629e-14       4.865524095560e-15      -6.729602786016e-16 
  659       2.416634753583e-10       4.988892046378e-12      -5.554514539560e-12       0.000000000000e+00       2.596549277677e-14       4.888005568299e-15      -6.736840972710e-16 
  660       2.414618193435e-10       5.007119240976e-12      -5.793739533134e-12       0.000000000000e+00       2.582141713992e-14       4.910221611382e-15      -6.743210197202e-16 
  661       2.412892471440e-10       5.024506836675e-12      -6.033548472491e-12       0.000000000000e+00       2.567830131027e-14       4.932172244030e-15      -6.748713212017e-16 
  662       2.411457019698e-10       5.041051625508e-12      -6.273851140701e-12       0.000000000000e+00       2.553614017152e-14       4.953855455116e-15      -6.753353351539e-16 
  663       2.410310440778e-10       5.056752847442e-12      -6.514561658655e-12       0.000000000000e+00       2.539493054279e-14       4.975268719568e-15      -6.757134179617e-16 
  664       2.409451294497e-10       5.071609805011e-12      -6.755593146219e-12       0.000000000000e+00       2.525466906294e-14       4.996409507967e-15      -6.760059371469e-16 
  665       2.408878097718e-10       5.085621863654e-12      -6.996857718557e-12       0.000000000000e+00       2.511535218971e-14       5.017275286563e-15      -6.762132714190e-16 
  666       2.408589324163e-10       5.098788452033e-12      -7.238266482454e-12       0.000000000000e+00       2.497697619882e-14       5.037863517296e-15      -6.763358107251e-16 
  667       2.408583404208e-10       5.111109062363e-12      -7.479729532634e-12       0.000000000000e+00       2.483953718304e-14       5.058171657809e-15      -6.763739563001e-16 
  668       2.408858724697e-10       5.122583250735e-12      -7.721155948084e-12       0.000000000000e+00       2.470303105130e-14       5.078197161471e-15      -6.763281207171e-16 
  669       2.409413628742e-10       5.133210637446e-12      -7.962453788377e-12       0.000000000000e+00       2.456745352780e-14       5.097937477393e-15      -6.761987279373e-16 
  670       2.410246415525e-10       5.142990907322e-12      -8.203530089989e-12       0.000000000000e+00       2.443280015111e-14       5.117390050443e-15      -6.759862133605e-16 
  671       2.411355340110e-10       5.151923810046e-12      -8.444290862623e-12       0.000000000000e+00       2.429906627322e-14       5.136552321269e-15      -6.756910238750e-16 
  672       2.412738613240e-10       5.160009160483e-12      -8.684641085531e-12       0.000000000000e+00       2.416624705870e-14       5.155421726314e-15      -6.753136179081e-16 
  673       2.414394401147e-10       5.167246839005e-12      -8.924484703835e-12       0.000000000000e+00       2.403433748376e-14       5.173995697832e-15      -6.748544654762e-16 
  674       2.416320825355e-10       5.173636791820e-12      -9.163724624848e-12       0.000000000000e+00       2.390333233537e-14       5.192271663910e-15      -6.743140482349e-16 
  675       2.418515962482e-10       5.179179031297e-12      -9.402262714394e-12       0.000000000000e+00       2.377322621032e-14       5.210247048484e-15      -6.736928595293e-16 
  676       2.420977844050e-10       5.183873636290e-12      -9.639999793134e-12       0.000000000000e+00       2.364401351436e-14       5.227919271357e-15      -6.729914044441e-16 
  677       2.423704456284e-10       5.187720752466e-12      -9.876835632881e-12       0.000000000000e+00       2.351568846127e-14       5.245285748215e-15      -6.722101998542e-16 
  678       2.426693739922e-10       5.190720592631e-12      -1.011266895293e-11       0.000000000000e+00       2.338824507198e-14       5.262343890648e-15      -6.713497744741e-16 
  679       2.429943590015e-10       5.192873437058e-12      -1.034739741636e-11       0.000000000000e+00       2.326167717365e-14       5.279091106167e-15      -6.704106689090e-16 
